DATAFLOW,LAST UPDATE,freq,unit,coicop,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,ME,2017-09,104.41,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,ME,2017-10,103.64,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,ME,2017-11,103.63,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,ME,2017-12,103.52,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,ME,2018-01,104.30,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,ME,2018-02,104.70,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,ME,2018-03,105.04,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,ME,2018-04,105.06,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,ME,2018-05,105.48,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,ME,2018-06,105.88,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,ME,2018-07,106.69,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,ME,2018-08,106.46,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,ME,2018-09,105.46,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,ME,2018-10,104.65,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,ME,2018-11,104.97,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,ME,2018-12,104.88,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,ME,2019-01,104.72,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,ME,2019-02,105.15,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,ME,2019-03,105.77,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,ME,2019-04,105.86,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,ME,2019-05,106.08,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,ME,2019-06,106.14,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,ME,2019-07,106.42,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,ME,2019-08,106.55,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,ME,2019-09,106.18,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,ME,2019-10,106.22,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,ME,2019-11,106.13,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,ME,2019-12,106.11,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,ME,2020-01,106.01,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,ME,2020-02,106.11,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,ME,2020-03,106.25,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,ME,2020-04,106.26,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,ME,2020-05,106.41,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,ME,2020-06,106.29,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,ME,2020-07,105.85,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,ME,2020-08,105.88,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,ME,2020-09,106.44,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,ME,2020-10,106.26,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,ME,2020-11,105.96,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,ME,2020-12,105.92,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,ME,2021-01,106.01,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,ME,2021-02,106.33,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,ME,2021-03,106.71,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,ME,2021-04,107.37,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,ME,2021-05,108.07,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,ME,2021-06,108.69,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,ME,2021-07,109.07,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,ME,2021-08,109.34,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,ME,2021-09,109.51,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,ME,2021-10,109.43,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,ME,2021-11,109.54,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,ME,2021-12,109.93,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,ME,2022-01,111.18,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,ME,2022-02,112.32,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,ME,2022-03,114.87,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,ME,2022-04,116.91,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,ME,2022-05,118.54,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,ME,2022-06,120.67,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,ME,2022-07,123.35,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,ME,2022-08,124.80,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,ME,2022-09,125.97,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,ME,2022-10,127.13,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,ME,2022-11,127.56,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,ME,2022-12,128.24,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,ME,2023-01,128.75,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,ME,2023-02,129.40,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,ME,2023-03,128.42,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,ME,2023-04,129.20,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,ME,2023-05,130.87,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,ME,2023-06,133.16,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,ME,2023-07,135.64,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,ME,2023-08,137.54,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,ME,2023-09,137.09,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,MK,2015-01,99.52,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,MK,2015-02,99.69,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,MK,2015-03,99.84,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,MK,2015-04,100.25,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,MK,2015-05,100.62,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,MK,2015-06,100.68,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,MK,2015-07,99.94,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,MK,2015-08,100.18,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,MK,2015-09,100.22,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,MK,2015-10,99.80,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,MK,2015-11,99.64,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,MK,2015-12,99.62,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,MK,2016-01,100.12,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,MK,2016-02,100.17,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,MK,2016-03,100.23,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,MK,2016-04,100.15,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,MK,2016-05,100.91,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,MK,2016-06,100.87,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,MK,2016-07,100.75,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,MK,2016-08,101.04,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,MK,2016-09,101.04,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,MK,2016-10,100.77,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,MK,2016-11,100.12,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,MK,2016-12,99.82,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,MK,2017-01,100.81,b
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,MK,2017-02,99.98,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,MK,2017-03,100.58,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,MK,2017-04,101.58,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,MK,2017-05,103.07,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,MK,2017-06,103.84,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,MK,2017-07,103.28,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,MK,2017-08,103.64,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,MK,2017-09,103.58,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,MK,2017-10,103.49,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,MK,2017-11,103.26,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,MK,2017-12,103.27,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,MK,2018-01,102.90,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,MK,2018-02,103.17,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,MK,2018-03,103.56,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,MK,2018-04,103.91,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,MK,2018-05,105.67,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,MK,2018-06,105.40,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,MK,2018-07,105.00,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,MK,2018-08,105.49,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,MK,2018-09,105.26,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,MK,2018-10,105.38,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,MK,2018-11,104.94,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,MK,2018-12,105.13,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,MK,2019-01,105.26,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,MK,2019-02,105.52,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,MK,2019-03,106.13,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,MK,2019-04,107.04,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,MK,2019-05,107.55,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,MK,2019-06,105.50,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,MK,2019-07,105.57,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,MK,2019-08,106.21,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,MK,2019-09,105.28,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,MK,2019-10,104.96,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,MK,2019-11,104.62,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,MK,2019-12,104.76,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,MK,2020-01,104.92,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,MK,2020-02,105.38,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,MK,2020-03,106.11,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,MK,2020-04,107.27,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,MK,2020-05,107.92,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,MK,2020-06,108.92,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,MK,2020-07,108.41,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,MK,2020-08,108.66,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,MK,2020-09,107.90,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,MK,2020-10,107.68,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,MK,2020-11,108.41,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,MK,2020-12,108.51,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,MK,2021-01,108.05,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,MK,2021-02,108.20,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,MK,2021-03,108.56,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,MK,2021-04,109.55,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,MK,2021-05,110.52,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,MK,2021-06,110.70,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,MK,2021-07,110.69,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,MK,2021-08,111.80,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,MK,2021-09,111.80,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,MK,2021-10,112.11,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,MK,2021-11,112.80,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,MK,2021-12,113.25,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,MK,2022-01,114.30,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,MK,2022-02,115.45,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,MK,2022-03,117.32,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,MK,2022-04,120.32,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,MK,2022-05,122.76,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,MK,2022-06,125.10,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,MK,2022-07,126.16,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,MK,2022-08,129.22,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,MK,2022-09,131.38,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,MK,2022-10,132.80,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,MK,2022-11,133.27,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,MK,2022-12,132.67,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,MK,2023-01,132.30,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,MK,2023-02,133.26,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,MK,2023-03,133.66,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,MK,2023-04,134.58,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,MK,2023-05,136.39,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,MK,2023-06,137.98,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,MK,2023-07,138.75,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,MK,2023-08,140.44,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,MK,2023-09,140.47,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,MT,2015-01,95.74,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,MT,2015-02,96.38,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,MT,2015-03,97.46,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,MT,2015-04,100.40,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,MT,2015-05,101.38,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,MT,2015-06,102.50,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,MT,2015-07,102.54,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,MT,2015-08,102.93,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,MT,2015-09,102.04,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,MT,2015-10,101.37,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,MT,2015-11,98.70,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,MT,2015-12,98.55,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,MT,2016-01,97.02,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,MT,2016-02,97.70,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,MT,2016-03,98.72,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,MT,2016-04,101.63,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,MT,2016-05,102.78,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,MT,2016-06,103.98,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,MT,2016-07,103.91,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,MT,2016-08,104.37,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,MT,2016-09,103.37,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,MT,2016-10,102.32,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,MT,2016-11,99.88,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,MT,2016-12,99.92,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,MT,2017-01,98.61,b
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,MT,2017-02,99.04,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,MT,2017-03,100.02,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,MT,2017-04,102.78,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,MT,2017-05,103.90,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,MT,2017-06,105.03,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,MT,2017-07,105.16,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,MT,2017-08,105.61,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,MT,2017-09,104.59,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,MT,2017-10,103.82,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,MT,2017-11,101.28,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,MT,2017-12,101.18,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,MT,2018-01,99.84,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,MT,2018-02,100.44,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,MT,2018-03,101.42,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,TOT_X_NRG,MT,2018-04,104.27,
