DATAFLOW,LAST UPDATE,freq,unit,sex,age,citizen,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,IT,2021-Q4,59.5,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,IT,2022-Q1,59.1,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,IT,2022-Q2,60.5,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,IT,2022-Q3,60.3,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,IT,2022-Q4,60.7,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,IT,2023-Q1,60.6,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,IT,2023-Q2,61.6,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,IT,2023-Q3,61.6,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,IT,2023-Q4,62.1,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,IT,2024-Q1,61.6,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,IT,2024-Q2,62.3,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,LT,1998-Q2,62.1,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,LT,1998-Q4,62.6,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,LT,1999-Q2,62.6,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,LT,1999-Q4,60.3,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,LT,2000-Q2,59.6,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,LT,2000-Q4,57.9,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,LT,2001-Q2,58.1,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,LT,2001-Q4,56.5,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,LT,2002-Q1,57.6,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,LT,2002-Q2,60.6,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,LT,2002-Q3,61.6,b
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,LT,2002-Q4,59.7,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,LT,2003-Q1,59.0,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,LT,2003-Q2,62.8,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,LT,2003-Q3,62.0,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,LT,2003-Q4,60.7,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,LT,2004-Q1,60.6,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,LT,2004-Q2,61.8,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,LT,2004-Q3,62.2,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,LT,2004-Q4,61.8,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,LT,2005-Q1,61.9,b
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,LT,2005-Q2,62.7,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,LT,2005-Q3,63.5,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,LT,2005-Q4,63.3,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,LT,2006-Q1,63.1,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,LT,2006-Q2,63.9,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,LT,2006-Q3,64.1,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,LT,2006-Q4,63.4,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,LT,2007-Q1,63.9,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,LT,2007-Q2,65.5,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,LT,2007-Q3,66.2,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,LT,2007-Q4,64.4,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,LT,2008-Q1,63.9,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,LT,2008-Q2,64.7,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,LT,2008-Q3,65.2,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,LT,2008-Q4,63.8,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,LT,2009-Q1,60.6,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,LT,2009-Q2,60.0,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,LT,2009-Q3,60.4,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,LT,2009-Q4,58.5,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,LT,2010-Q1,56.3,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,LT,2010-Q2,56.7,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,LT,2010-Q3,58.3,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,LT,2010-Q4,58.9,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,LT,2011-Q1,58.8,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,LT,2011-Q2,60.2,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,LT,2011-Q3,60.7,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,LT,2011-Q4,61.1,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,LT,2012-Q1,60.6,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,LT,2012-Q2,62.1,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,LT,2012-Q3,63.1,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,LT,2012-Q4,62.3,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,LT,2013-Q1,62.3,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,LT,2013-Q2,63.8,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,LT,2013-Q3,64.5,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,LT,2013-Q4,64.3,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,LT,2014-Q1,64.2,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,LT,2014-Q2,65.1,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,LT,2014-Q3,67.2,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,LT,2014-Q4,66.1,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,LT,2015-Q1,66.0,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,LT,2015-Q2,67.0,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,LT,2015-Q3,68.0,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,LT,2015-Q4,68.0,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,LT,2016-Q1,68.3,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,LT,2016-Q2,69.5,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,LT,2016-Q3,70.0,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,LT,2016-Q4,69.7,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,LT,2017-Q1,69.0,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,LT,2017-Q2,70.6,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,LT,2017-Q3,70.9,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,LT,2017-Q4,71.0,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,LT,2018-Q1,70.6,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,LT,2018-Q2,72.1,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,LT,2018-Q3,74.0,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,LT,2018-Q4,72.9,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,LT,2019-Q1,72.5,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,LT,2019-Q2,73.0,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,LT,2019-Q3,73.2,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,LT,2019-Q4,73.2,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,LT,2020-Q1,73.0,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,LT,2020-Q2,71.4,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,LT,2020-Q3,70.7,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,LT,2020-Q4,71.4,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,LT,2021-Q1,71.4,b
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,LT,2021-Q2,71.9,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,LT,2021-Q3,73.2,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,LT,2021-Q4,73.2,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,LT,2022-Q1,72.6,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,LT,2022-Q2,74.4,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,LT,2022-Q3,75.2,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,LT,2022-Q4,72.8,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,LT,2023-Q1,71.5,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,LT,2023-Q2,73.8,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,LT,2023-Q3,74.3,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,LT,2023-Q4,72.9,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,LT,2024-Q1,72.2,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,LT,2024-Q2,74.2,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,LU,1998-Q2,60.2,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,LU,1999-Q2,61.6,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,LU,2000-Q2,62.7,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,LU,2001-Q2,63.0,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,LU,2002-Q2,63.6,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,LU,2003-Q1,62.2,b
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,LU,2003-Q2,62.2,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,LU,2003-Q3,62.2,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,LU,2003-Q4,62.2,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,LU,2004-Q1,62.5,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,LU,2004-Q2,62.5,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,LU,2004-Q3,62.5,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,LU,2004-Q4,62.5,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,LU,2005-Q1,63.6,b
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,LU,2005-Q2,63.6,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,LU,2005-Q3,63.6,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,LU,2005-Q4,63.6,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,LU,2006-Q1,63.6,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,LU,2006-Q2,63.6,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,LU,2006-Q3,63.6,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,LU,2006-Q4,63.6,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,LU,2007-Q1,63.9,b
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,LU,2007-Q2,63.6,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,LU,2007-Q3,64.7,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,LU,2007-Q4,64.4,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,LU,2008-Q1,62.8,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,LU,2008-Q2,64.4,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,LU,2008-Q3,63.9,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,LU,2008-Q4,62.6,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,LU,2009-Q1,64.5,b
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,LU,2009-Q2,65.7,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,LU,2009-Q3,65.8,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,LU,2009-Q4,64.8,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,LU,2010-Q1,64.8,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,LU,2010-Q2,64.6,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,LU,2010-Q3,66.1,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,LU,2010-Q4,65.3,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,LU,2011-Q1,65.7,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,LU,2011-Q2,63.8,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,LU,2011-Q3,65.0,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,LU,2011-Q4,64.0,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,LU,2012-Q1,64.6,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,LU,2012-Q2,65.8,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,LU,2012-Q3,66.6,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,LU,2012-Q4,66.4,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,LU,2013-Q1,65.3,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,LU,2013-Q2,65.4,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,LU,2013-Q3,66.0,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,LU,2013-Q4,66.2,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,LU,2014-Q1,66.2,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,LU,2014-Q2,66.7,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,LU,2014-Q3,66.0,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,LU,2014-Q4,67.6,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,LU,2015-Q1,66.2,b
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,LU,2015-Q2,67.1,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,LU,2015-Q3,65.5,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,LU,2015-Q4,65.8,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,LU,2016-Q1,65.4,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,LU,2016-Q2,65.2,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,LU,2016-Q3,65.2,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,LU,2016-Q4,66.5,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,LU,2017-Q1,65.9,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,LU,2017-Q2,65.9,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,LU,2017-Q3,67.0,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,LU,2017-Q4,66.3,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,LU,2018-Q1,67.2,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,LU,2018-Q2,66.2,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,LU,2018-Q3,66.9,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,LU,2018-Q4,68.1,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,LU,2019-Q1,67.6,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,LU,2019-Q2,68.4,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,LU,2019-Q3,67.9,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,LU,2019-Q4,67.9,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,LU,2020-Q1,66.7,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,LU,2020-Q2,66.9,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,LU,2020-Q3,66.9,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,LU,2020-Q4,68.5,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,LU,2021-Q1,68.2,b
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,LU,2021-Q2,69.7,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,LU,2021-Q3,70.2,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,LU,2021-Q4,69.4,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,LU,2022-Q1,70.6,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,LU,2022-Q2,70.3,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,LU,2022-Q3,70.0,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,LU,2022-Q4,69.6,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,LU,2023-Q1,70.6,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,LU,2023-Q2,70.9,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,LU,2023-Q3,70.5,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,LU,2023-Q4,69.1,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,LU,2024-Q1,69.8,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,LU,2024-Q2,70.1,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,LV,1998-Q2,59.8,
