DATAFLOW,LAST UPDATE,freq,unit,age,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y68,T,UK,2014,630512,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y68,T,UK,2015,725557,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y68,T,UK,2016,780046,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y68,T,UK,2017,723673,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y68,T,UK,2018,691186,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y68,T,UK,2019,670718,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y69,T,UK,1972,501014,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y69,T,UK,1973,510029,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y69,T,UK,1974,517753,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y69,T,UK,1975,523162,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y69,T,UK,1976,526012,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y69,T,UK,1977,533836,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y69,T,UK,1978,540955,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y69,T,UK,1979,541615,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y69,T,UK,1980,537299,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y69,T,UK,1981,533970,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y69,T,UK,1982,537537,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y69,T,UK,1983,542006,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y69,T,UK,1984,538674,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y69,T,UK,1985,515805,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y69,T,UK,1986,478707,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y69,T,UK,1987,434662,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y69,T,UK,1988,416442,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y69,T,UK,1989,522343,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y69,T,UK,1990,605412,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y69,T,UK,1991,575554,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y69,T,UK,1992,546656,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y69,T,UK,1993,528715,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y69,T,UK,1994,522126,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y69,T,UK,1995,519783,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y69,T,UK,1996,515427,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y69,T,UK,1997,505339,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y69,T,UK,1998,503125,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y69,T,UK,1999,509058,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y69,T,UK,2000,513126,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y69,T,UK,2001,509674,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y69,T,UK,2002,500205,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y69,T,UK,2003,493305,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y69,T,UK,2004,498353,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y69,T,UK,2005,509130,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y69,T,UK,2006,516801,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y69,T,UK,2007,524870,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y69,T,UK,2008,530152,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y69,T,UK,2009,528000,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y69,T,UK,2010,511022,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y69,T,UK,2011,517708,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y69,T,UK,2012,564457,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y69,T,UK,2013,606818,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y69,T,UK,2014,619761,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y69,T,UK,2015,622505,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y69,T,UK,2016,716522,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y69,T,UK,2017,770352,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y69,T,UK,2018,714964,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y69,T,UK,2019,682427,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y7,T,UK,1972,954339,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y7,T,UK,1973,944263,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y7,T,UK,1974,935343,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y7,T,UK,1975,922387,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y7,T,UK,1976,903078,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y7,T,UK,1977,881842,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y7,T,UK,1978,871834,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y7,T,UK,1979,851991,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y7,T,UK,1980,799353,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y7,T,UK,1981,746807,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y7,T,UK,1982,706274,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y7,T,UK,1983,680101,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y7,T,UK,1984,652444,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y7,T,UK,1985,643956,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y7,T,UK,1986,678055,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y7,T,UK,1987,720207,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y7,T,UK,1988,731933,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y7,T,UK,1989,723735,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y7,T,UK,1990,718641,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y7,T,UK,1991,718591,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y7,T,UK,1992,732491,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y7,T,UK,1993,748774,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y7,T,UK,1994,754629,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y7,T,UK,1995,769205,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y7,T,UK,1996,774642,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y7,T,UK,1997,772471,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y7,T,UK,1998,782628,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y7,T,UK,1999,785724,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y7,T,UK,2000,768540,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y7,T,UK,2001,750735,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y7,T,UK,2002,738414,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y7,T,UK,2003,731872,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y7,T,UK,2004,737546,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y7,T,UK,2005,733595,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y7,T,UK,2006,720242,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y7,T,UK,2007,706653,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y7,T,UK,2008,690464,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y7,T,UK,2009,677692,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y7,T,UK,2010,679015,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y7,T,UK,2011,696398,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y7,T,UK,2012,714696,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y7,T,UK,2013,738772,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y7,T,UK,2014,764928,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y7,T,UK,2015,790323,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y7,T,UK,2016,804816,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y7,T,UK,2017,809893,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y7,T,UK,2018,826345,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y7,T,UK,2019,844442,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y70,T,UK,1972,475193,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y70,T,UK,1973,481957,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y70,T,UK,1974,490873,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y70,T,UK,1975,498725,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y70,T,UK,1976,504152,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y70,T,UK,1977,507125,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y70,T,UK,1978,515001,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y70,T,UK,1979,522176,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y70,T,UK,1980,523455,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y70,T,UK,1981,519348,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y70,T,UK,1982,515853,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y70,T,UK,1983,519510,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y70,T,UK,1984,524369,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y70,T,UK,1985,521509,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y70,T,UK,1986,499717,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y70,T,UK,1987,463011,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y70,T,UK,1988,420473,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y70,T,UK,1989,404071,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y70,T,UK,1990,506562,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y70,T,UK,1991,587178,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y70,T,UK,1992,558806,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y70,T,UK,1993,531105,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y70,T,UK,1994,513792,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y70,T,UK,1995,507777,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y70,T,UK,1996,505638,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y70,T,UK,1997,501597,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y70,T,UK,1998,492339,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y70,T,UK,1999,490737,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y70,T,UK,2000,496988,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y70,T,UK,2001,501469,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y70,T,UK,2002,498638,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y70,T,UK,2003,489365,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y70,T,UK,2004,482692,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y70,T,UK,2005,488245,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y70,T,UK,2006,498936,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y70,T,UK,2007,506548,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y70,T,UK,2008,515346,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y70,T,UK,2009,521046,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y70,T,UK,2010,518960,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y70,T,UK,2011,501996,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y70,T,UK,2012,509027,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y70,T,UK,2013,555826,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y70,T,UK,2014,597810,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y70,T,UK,2015,610786,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y70,T,UK,2016,613555,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y70,T,UK,2017,706384,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y70,T,UK,2018,759835,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y70,T,UK,2019,705113,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y71,T,UK,1972,450550,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y71,T,UK,1973,455464,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y71,T,UK,1974,462236,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y71,T,UK,1975,471094,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y71,T,UK,1976,478856,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y71,T,UK,1977,484474,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y71,T,UK,1978,487724,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y71,T,UK,1979,495385,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y71,T,UK,1980,503100,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y71,T,UK,1981,505114,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y71,T,UK,1982,500623,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y71,T,UK,1983,497065,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y71,T,UK,1984,501236,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y71,T,UK,1985,506113,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y71,T,UK,1986,503437,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y71,T,UK,1987,481973,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y71,T,UK,1988,447014,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y71,T,UK,1989,406999,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y71,T,UK,1990,391096,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y71,T,UK,1991,490232,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y71,T,UK,1992,568720,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y71,T,UK,1993,541675,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y71,T,UK,1994,514861,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y71,T,UK,1995,498254,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y71,T,UK,1996,492572,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y71,T,UK,1997,490683,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y71,T,UK,1998,487464,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y71,T,UK,1999,478883,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y71,T,UK,2000,477697,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y71,T,UK,2001,484498,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y71,T,UK,2002,489172,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y71,T,UK,2003,486647,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y71,T,UK,2004,477822,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y71,T,UK,2005,471571,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y71,T,UK,2006,477394,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y71,T,UK,2007,488163,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y71,T,UK,2008,496258,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y71,T,UK,2009,505480,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y71,T,UK,2010,511507,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y71,T,UK,2011,509345,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y71,T,UK,2012,492725,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y71,T,UK,2013,500267,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y71,T,UK,2014,546730,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y71,T,UK,2015,588239,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y71,T,UK,2016,601064,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y71,T,UK,2017,603944,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y71,T,UK,2018,695538,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y71,T,UK,2019,748303,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y72,T,UK,1972,410338,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y72,T,UK,1973,429734,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y72,T,UK,1974,434876,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y72,T,UK,1975,441653,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y72,T,UK,1976,450400,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y72,T,UK,1977,458190,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y72,T,UK,1978,464119,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y72,T,UK,1979,467487,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y72,T,UK,1980,475248,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y72,T,UK,1981,483306,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y72,T,UK,1982,484738,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y72,T,UK,1983,480223,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y72,T,UK,1984,477783,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y72,T,UK,1985,482174,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y72,T,UK,1986,486830,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y72,T,UK,1987,484359,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y72,T,UK,1988,464409,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y72,T,UK,1989,431648,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y72,T,UK,1990,393079,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y72,T,UK,1991,377393,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y72,T,UK,1992,472656,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y72,T,UK,1993,548996,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y72,T,UK,1994,523614,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y72,T,UK,1995,497830,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y72,T,UK,1996,482075,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y72,T,UK,1997,476818,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y72,T,UK,1998,475343,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y72,T,UK,1999,472543,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y72,T,UK,2000,464597,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y72,T,UK,2001,464267,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y72,T,UK,2002,471432,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y72,T,UK,2003,475882,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y72,T,UK,2004,473654,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y72,T,UK,2005,465538,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y72,T,UK,2006,459764,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y72,T,UK,2007,466077,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y72,T,UK,2008,477480,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y72,T,UK,2009,485657,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y72,T,UK,2010,495022,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y72,T,UK,2011,501374,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y72,T,UK,2012,499320,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y72,T,UK,2013,483157,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y72,T,UK,2014,490812,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y72,T,UK,2015,536679,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y72,T,UK,2016,577816,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y72,T,UK,2017,590538,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y72,T,UK,2018,593498,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y72,T,UK,2019,683871,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y73,T,UK,1972,370959,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y73,T,UK,1973,389639,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y73,T,UK,1974,408073,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y73,T,UK,1975,413411,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y73,T,UK,1976,420548,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y73,T,UK,1977,429219,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y73,T,UK,1978,437061,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y73,T,UK,1979,442920,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y73,T,UK,1980,446456,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y73,T,UK,1981,454860,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y73,T,UK,1982,462145,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y73,T,UK,1983,462816,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y73,T,UK,1984,459496,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y73,T,UK,1985,457771,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y73,T,UK,1986,461932,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y73,T,UK,1987,466801,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y73,T,UK,1988,464966,
